,학정번호,강의명/교수명,별점,final_성적,final_교수,final_로드,final_강의력,족보여부,강의자료질
223,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,1.0,0.85,0.7,0.0,0.5
224,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,1.0,0.85,0.7,0.0,0.5
225,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.85,0.0,0.0,0.5
226,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,1.0,1.0,0.0,0.85,0.0,0.0,0.5
227,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
228,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
229,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.85,0.0,0.0,0.5
230,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.85,0.0,0.0,0.5
231,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.85,0.0,0.0,0.5
232,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
233,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
234,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
235,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
236,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.3,0.15,0.0,0.0,0.5
237,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.85,0.0,0.0,0.5
238,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.15,0.0,0.0,0.5
239,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.85,0.0,0.0,0.5
240,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
241,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,1.0,1.0,0.0,0.5,0.0,0.0,0.5
242,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
243,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
244,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
245,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.85,0.0,0.0,0.5
246,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,2.0,1.0,0.0,0.85,0.0,0.0,0.5
247,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.85,0.0,0.0,0.5
248,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,1.0,0.85,0.7,0.0,0.5
249,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,0.3,0.0,0.15,0.0,0.0,0.5
250,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,0.3,0.0,0.15,0.0,0.0,0.5
251,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
252,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.85,0.0,0.0,0.5
253,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
254,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.5,0.0,0.0,0.5
255,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.15,0.0,0.0,0.5
256,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.5,0.0,0.0,0.5
257,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
258,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,1.0,0.5,0.7,0.0,0.5
259,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.85,0.0,0.0,0.5
260,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.85,0.0,0.0,0.5
261,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
262,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,1.0,0.5,0.7,0.0,0.5
263,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
264,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,2.0,1.0,0.0,0.5,0.0,0.0,0.5
265,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.85,0.0,0.0,0.5
266,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,1.0,1.0,0.0,0.5,0.0,0.0,0.5
267,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.85,0.0,0.0,0.5
268,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,1.0,0.85,0.7,0.0,0.5
269,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,1.0,0.85,0.7,0.0,0.5
270,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.85,0.0,0.0,0.5
271,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
272,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.85,0.0,0.0,0.5
273,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,1.0,0.85,0.7,0.0,0.5
274,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,1.0,0.5,0.7,0.0,0.5
275,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.85,0.0,0.0,0.5
276,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
277,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
278,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
279,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
280,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
281,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,1.0,0.5,0.7,0.0,0.5
282,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.85,0.0,0.0,0.5
283,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,0.3,0.3,0.5,0.0,0.0,0.5
284,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
285,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.15,0.0,0.0,0.5
286,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
287,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.85,0.0,0.0,0.5
288,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.5,0.0,0.0,0.5
289,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.5,0.0,0.0,0.5
290,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,1.0,1.0,0.0,0.5,0.0,0.0,0.5
291,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.3,0.5,0.0,0.0,0.5
292,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.3,0.15,0.0,0.0,0.5
293,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,1.0,1.0,0.0,0.85,0.0,0.0,0.5
294,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,2.0,1.0,1.0,0.85,0.7,0.0,0.5
295,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,0.3,0.0,0.15,0.0,0.0,0.5
296,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.5,0.0,0.0,0.5
297,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,1.0,1.0,0.3,0.5,0.0,0.0,0.5
298,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,0.3,0.0,0.15,0.0,0.0,0.5
299,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,1.0,0.3,0.0,0.5,0.0,0.0,0.5
300,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,5.0,1.0,0.0,0.85,0.0,0.0,0.5
301,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
302,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.15,0.0,0.0,0.5
303,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,2.0,0.3,0.3,0.15,0.0,0.0,0.5
304,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.5,0.0,0.0,0.5
305,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.5,0.0,0.0,0.5
306,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.15,0.0,0.0,0.5
307,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.3,0.15,0.0,0.0,0.5
308,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,1.0,0.85,0.7,0.0,0.5
309,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,3.0,1.0,0.0,0.85,0.0,0.0,0.5
310,YCC1202-01-00,고급대학영어Ⅱ/롱마이클,4.0,1.0,0.0,0.15,0.0,0.0,0.5
311,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
312,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
313,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
314,YCB1101-65-00,글쓰기/유광수,4.0,0.3,0.3,0.0,0.3,0.0,0.5
315,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
316,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
317,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
318,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
319,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.0,1.0,0.0,0.5
320,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.0,1.0,0.0,0.5
321,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
322,YCB1101-65-00,글쓰기/유광수,3.0,1.0,0.5,0.7,1.0,0.0,0.5
323,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
324,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.0,1.0,0.0,0.5
325,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
326,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
327,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
328,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
329,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
330,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
331,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
332,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
333,YCB1101-65-00,글쓰기/유광수,4.0,1.0,1.0,0.7,1.0,0.0,0.5
334,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
335,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.7,1.0,0.0,0.5
336,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.0,1.0,0.0,0.5
337,YCB1101-65-00,글쓰기/유광수,3.0,1.0,0.5,0.0,1.0,0.0,0.5
338,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.0,1.0,0.0,0.5
339,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
340,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.7,1.0,0.0,0.5
341,YCB1101-65-00,글쓰기/유광수,4.0,1.0,1.0,0.0,1.0,0.0,0.5
342,YCB1101-65-00,글쓰기/유광수,3.0,1.0,0.3,0.0,0.3,0.0,0.5
343,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.0,1.0,0.0,0.5
344,YCB1101-65-00,글쓰기/유광수,3.0,1.0,0.5,0.0,1.0,0.0,0.5
345,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.7,1.0,0.0,0.5
346,YCB1101-65-00,글쓰기/유광수,2.0,1.0,0.5,0.0,1.0,0.0,0.5
347,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
348,YCB1101-65-00,글쓰기/유광수,3.0,1.0,0.5,0.7,1.0,0.0,0.5
349,YCB1101-65-00,글쓰기/유광수,3.0,0.3,0.5,0.0,1.0,0.0,0.5
350,YCB1101-65-00,글쓰기/유광수,2.0,1.0,0.5,0.7,1.0,0.0,0.5
351,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.0,1.0,0.0,0.5
352,YCB1101-65-00,글쓰기/유광수,1.0,1.0,0.3,0.0,0.3,0.0,0.5
353,YCB1101-65-00,글쓰기/유광수,1.0,1.0,0.5,0.0,1.0,0.0,0.5
354,YCB1101-65-00,글쓰기/유광수,2.0,0.3,0.3,0.0,0.3,0.0,0.5
355,YCB1101-65-00,글쓰기/유광수,3.0,1.0,0.5,0.0,1.0,0.0,0.5
356,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.0,1.0,0.0,0.5
357,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
358,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
359,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
360,YCB1101-65-00,글쓰기/유광수,3.0,1.0,0.5,0.0,1.0,0.0,0.5
361,YCB1101-65-00,글쓰기/유광수,5.0,0.3,0.3,0.0,0.3,0.0,0.5
362,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
363,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
364,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
365,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
366,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.3,0.0,0.3,0.0,0.5
367,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.0,1.0,0.0,0.5
368,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
369,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
370,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
371,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
372,YCB1101-65-00,글쓰기/유광수,3.0,1.0,1.0,0.7,1.0,0.0,0.5
373,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
374,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
375,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.0,1.0,0.0,0.5
376,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
377,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
378,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
379,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
380,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.3,0.0,0.3,0.0,0.5
381,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
382,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
383,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
384,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
385,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
386,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
387,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.7,1.0,0.0,0.5
388,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
389,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.0,1.0,0.0,0.5
390,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
391,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.0,1.0,0.0,0.5
392,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.0,1.0,0.0,0.5
393,YCB1101-65-00,글쓰기/유광수,3.0,1.0,0.5,0.0,1.0,0.0,0.5
394,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
395,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
396,YCB1101-65-00,글쓰기/유광수,5.0,0.3,0.5,0.0,1.0,0.0,0.5
397,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.0,1.0,0.0,0.5
398,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.0,1.0,0.0,0.5
399,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
400,YCB1101-65-00,글쓰기/유광수,1.0,1.0,1.0,0.7,1.0,0.0,0.5
401,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
402,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.7,1.0,0.0,0.5
403,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
404,YCB1101-65-00,글쓰기/유광수,5.0,1.0,1.0,0.7,1.0,0.0,0.5
405,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.0,1.0,0.0,0.5
406,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
407,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
408,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
409,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
410,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
411,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.3,0.0,0.3,0.0,0.5
412,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
413,YCB1101-65-00,글쓰기/유광수,4.0,1.0,0.5,0.0,1.0,0.0,0.5
414,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
415,YCB1101-65-00,글쓰기/유광수,5.0,1.0,0.5,0.0,1.0,0.0,0.5
416,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.0,0.5,0.0,0.5
417,YCB1101-69-00,글쓰기/박경우,2.0,1.0,1.0,0.7,0.5,0.0,0.5
418,YCB1101-69-00,글쓰기/박경우,4.0,1.0,1.0,0.7,0.85,0.0,0.5
419,YCB1101-69-00,글쓰기/박경우,4.0,1.0,1.0,0.7,0.85,0.0,0.5
420,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.85,0.0,0.5
421,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.5,0.0,0.5
422,YCB1101-69-00,글쓰기/박경우,2.0,1.0,1.0,0.0,0.5,0.0,0.5
423,YCB1101-69-00,글쓰기/박경우,4.0,0.3,1.0,0.0,0.5,0.0,0.5
424,YCB1101-69-00,글쓰기/박경우,4.0,1.0,1.0,0.7,0.85,0.0,0.5
425,YCB1101-69-00,글쓰기/박경우,4.0,1.0,1.0,0.0,0.5,0.0,0.5
426,YCB1101-69-00,글쓰기/박경우,3.0,1.0,1.0,0.0,0.5,0.0,0.5
427,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.0,0.5,0.0,0.5
428,YCB1101-69-00,글쓰기/박경우,4.0,1.0,1.0,0.7,0.5,0.0,0.5
429,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.0,0.5,0.0,0.5
430,YCB1101-69-00,글쓰기/박경우,3.0,1.0,1.0,0.7,0.85,0.0,0.5
431,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.5,0.0,0.5
432,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.85,0.0,0.5
433,YCB1101-69-00,글쓰기/박경우,3.0,1.0,1.0,0.7,0.85,0.0,0.5
434,YCB1101-69-00,글쓰기/박경우,5.0,0.3,1.0,0.0,0.5,0.0,0.5
435,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.85,0.0,0.5
436,YCB1101-69-00,글쓰기/박경우,4.0,1.0,1.0,0.7,0.85,0.0,0.5
437,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.0,0.5,0.0,0.5
438,YCB1101-69-00,글쓰기/박경우,2.0,1.0,1.0,0.0,0.5,0.0,0.5
439,YCB1101-69-00,글쓰기/박경우,3.0,1.0,1.0,0.0,0.85,0.0,0.5
440,YCB1101-69-00,글쓰기/박경우,4.0,1.0,1.0,0.7,0.85,0.0,0.5
441,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.0,0.5,0.0,0.5
442,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.5,0.0,0.5
443,YCB1101-69-00,글쓰기/박경우,3.0,0.3,1.0,0.0,0.5,0.0,0.5
444,YCB1101-69-00,글쓰기/박경우,3.0,1.0,1.0,0.7,0.5,0.0,0.5
445,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.85,0.0,0.5
446,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.85,0.0,0.5
447,YCB1101-69-00,글쓰기/박경우,4.0,1.0,1.0,0.0,0.5,0.0,0.5
448,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.5,0.0,0.5
449,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.85,0.0,0.5
450,YCB1101-69-00,글쓰기/박경우,4.0,0.3,1.0,0.0,0.5,0.0,0.5
451,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.0,0.5,0.0,0.5
452,YCB1101-69-00,글쓰기/박경우,4.0,1.0,1.0,0.0,0.85,0.0,0.5
453,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.5,0.0,0.5
454,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.0,0.5,0.0,0.5
455,YCB1101-69-00,글쓰기/박경우,4.0,1.0,1.0,0.0,0.85,0.0,0.5
456,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.0,0.5,0.0,0.5
457,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.0,0.5,0.0,0.5
458,YCB1101-69-00,글쓰기/박경우,5.0,1.0,1.0,0.7,0.5,0.0,0.5
459,YCS1002-03-00,SW프로그래밍/김은진,3.0,0.5,0.5,0.0,1.0,0.5,0.5
460,YCS1002-03-00,SW프로그래밍/김은진,1.0,0.85,0.85,0.7,1.0,0.5,0.5
461,YCS1002-03-00,SW프로그래밍/김은진,5.0,0.85,0.85,0.7,1.0,0.5,0.5
462,YCS1002-03-00,SW프로그래밍/김은진,4.0,0.15,0.5,0.0,1.0,0.5,0.5
463,YCS1002-03-00,SW프로그래밍/김은진,2.0,0.5,0.5,0.0,1.0,0.5,0.5
464,YCS1002-03-00,SW프로그래밍/김은진,4.0,0.85,0.5,0.7,1.0,0.5,0.5
465,YCS1002-03-00,SW프로그래밍/김은진,3.0,0.85,0.85,0.7,1.0,0.5,0.5
466,YCS1002-03-00,SW프로그래밍/김은진,2.0,0.5,0.85,0.7,1.0,0.5,0.5
467,YCS1002-03-00,SW프로그래밍/김은진,1.0,0.5,0.5,0.0,1.0,0.5,0.5
468,YCS1002-03-00,SW프로그래밍/김은진,1.0,0.5,0.85,0.0,1.0,0.5,0.5
469,YCS1002-03-00,SW프로그래밍/김은진,1.0,0.5,0.5,0.0,1.0,0.5,0.5
470,YCS1002-03-00,SW프로그래밍/김은진,5.0,0.5,0.85,0.7,1.0,0.5,0.5
471,YCS1002-03-00,SW프로그래밍/김은진,4.0,0.85,0.85,0.7,1.0,0.5,0.5
472,YCS1002-03-00,SW프로그래밍/김은진,1.0,0.5,0.15,0.0,0.3,0.5,0.5
473,YCS1002-03-00,SW프로그래밍/김은진,3.0,0.5,0.85,0.7,1.0,0.5,0.5
474,YCS1002-03-00,SW프로그래밍/김은진,5.0,0.85,0.85,0.7,1.0,0.5,0.5
475,YCS1002-03-00,SW프로그래밍/김은진,2.0,0.5,0.5,0.0,1.0,0.5,0.5
476,YCS1002-03-00,SW프로그래밍/김은진,2.0,0.15,0.15,0.0,0.3,0.5,0.5
477,YCS1002-03-00,SW프로그래밍/김은진,4.0,0.85,0.85,0.7,1.0,0.5,0.5
478,YCS1002-03-00,SW프로그래밍/김은진,3.0,0.85,0.85,0.7,1.0,0.5,0.5
479,YCS1002-03-00,SW프로그래밍/김은진,4.0,0.85,0.85,0.7,1.0,0.5,0.5
480,YCS1003-01-00,인공지능의이해와활용/손의성,5.0,1.0,1.0,0.5,1.0,0.0,0.5
481,YCS1003-01-00,인공지능의이해와활용/손의성,5.0,1.0,1.0,0.85,1.0,0.0,0.5
482,YCS1003-01-00,인공지능의이해와활용/손의성,5.0,1.0,1.0,0.5,1.0,0.0,0.5
483,YCS1003-01-00,인공지능의이해와활용/손의성,5.0,1.0,1.0,0.85,1.0,0.0,0.5
