,강의명/교수명,input,target
311,부동산금융론/김지섭,"[-0.74836266, 0.06627142, 0.67183614, 0.23699728, -0.20773192, 0.43735132, 0.4860888, 0.25159192, -0.8624855, -0.27935806, -0.8825623, 0.30534443, -0.13875031, -0.14438066, 0.34633654, 0.2446345, -0.8327344, -0.87135273, 0.4974722, -0.340199, 0.038617313, 0.052536067, -0.0073078433, -0.186011, -0.22288842, 0.7966437, -0.12678485, 0.21812801, -0.043952532, 0.7536981, 0.40466106, 0.31899795, 0.19427606, 0.6434189, -0.461484, -0.68111765, 0.31812966, 0.49104506, 0.02511454, -0.30352303, -0.17100948, 0.29136038, 0.17783667, -0.2254005, 0.18663305, -0.0016623266, -0.64568776, -0.21218427, -0.06102246, 0.068725064, -0.085532, -0.048431743, 0.33437148, 0.9684914, -0.15180726, 0.6508195, -0.61689734, 0.34564978, 0.07933162, -0.7638388, 0.7738396, 0.32263926, -0.2116239, 0.5295987, -1.026053, 0.37825578, 0.22557802, 0.0882414, 0.41225547, 0.17228405, -0.3243684, 0.35132822, 0.081913106, 0.3469164, -0.6519156, 0.078625955, -0.6818505, 0.27493653, 0.6920607, 0.50972444, -0.16040665, -0.7651536, -0.31653953, 0.013507081, 0.6358518, 0.90064114, 0.35950077, -0.6951725, 0.32175153, -0.6854285, -0.6262693, -0.09429702, 0.13977036, -0.41025126, 0.10197029, -0.5169131, -0.5772277, 0.08510473, 0.13547376, 0.27016744]","[0.5, 0.5, 0.0, 1.0, 1.0, 1.0]"
312,화학생물학/권호정,"[-0.33756047, 1.0936394, 0.29414865, 0.41013464, -0.16157733, 0.60173696, 0.47978094, 0.3314641, -0.47053802, -0.4190866, -0.23614697, 0.6628187, -0.20051768, 0.2929533, -0.2569546, -0.4066353, -1.1106554, -0.5055616, -0.09845632, -0.2574676, 0.24947621, -0.53065354, -0.32188073, -0.00610723, 0.19226718, -0.07601369, -0.14240101, 0.131785, 0.55101347, 0.30625358, 0.032645617, 0.3213786, 0.20755617, 0.022580935, -0.08440348, 0.24958372, 0.31634066, 0.4089751, -0.16707739, -0.22054358, -0.3407711, 0.66402555, -0.30108503, -0.39068112, -0.4105203, -0.1267661, -0.7203735, 0.28725097, 0.27064383, 0.63707966, -0.32662892, 0.40859878, 0.32462382, 0.6567306, 0.31846315, 0.9530492, -0.50838524, 0.40629223, 0.16061957, -0.5226552, 0.65938324, 0.03364792, -0.4434919, 0.2240855, -0.62729543, -0.2313528, 0.4297423, -0.10633317, -0.4917105, -0.16216548, -0.48862997, 0.5273064, -0.50481546, 0.8363658, -0.15671697, -0.021387516, -0.56588995, 0.8097664, 0.317753, -0.18857872, -0.113779806, -0.11810608, 0.16857395, -0.74641085, 0.63003254, 0.3980569, 0.7189298, -0.6419907, 0.121579766, -0.513895, -0.7265394, 0.32396707, -0.31386027, 0.56211966, 0.22899601, -0.45750904, -0.5989191, -0.3527614, 0.22704582, 0.09998621]","[1.0, 0.5, 0.5, 1.0, 0.5, 0.0]"
313,기독교와현대사회/윤상림,"[-0.43524122, 0.46148834, -0.037212446, 0.6167968, -0.34621263, -0.10377658, 0.39216906, 0.10940389, -0.64854854, -0.46668953, 0.23697117, 0.273523, -0.83118856, 0.8475192, 0.43137687, -0.53489864, -0.9464102, -0.13457882, -0.3054898, 0.24345961, -0.017670201, 0.11999888, -0.54161215, -0.23857296, -0.32408693, -0.040825967, -0.011809371, 0.144513, 0.019162219, 0.91559935, 0.8213948, 0.70828545, 0.19679399, 0.98909295, -0.2780928, 0.77899724, -0.22739492, 0.010619534, 1.0033641, -0.11938145, -0.07801226, 0.2094051, 0.07157371, -0.5259618, 0.51834667, 0.23083359, -0.4793168, 0.067683235, 0.41560742, -0.0012786234, 0.73593324, 0.6812083, -0.2606794, 0.45915577, 0.78065264, 0.6563247, -0.5747366, 0.6175362, -0.23392181, -0.107823916, -0.23160528, -0.016875533, -0.25930136, 0.6394983, -0.6073783, -0.105234, 0.31685886, -0.35492527, -0.28619608, 0.2513098, 0.008181555, 0.24635701, 0.32455257, 0.9021082, -0.20108467, -0.11527196, 0.024769938, 0.16381112, 0.010182298, 0.4397155, -0.25956663, 0.6870311, 0.17681982, -0.28833845, 0.6591696, 0.24006994, 0.613769, -0.6565441, 0.14827277, 0.5604432, -0.52674395, 0.19576937, -0.31774914, 0.8837317, 0.27911282, -0.5269491, -0.4810505, -1.1213042, -0.0076682647, -0.9115489]","[1.0, 0.5, 0.0, 1.0, 0.0, 0.5]"
314,비교정치론/진영재,"[-0.5150886, 0.6600387, 0.07918635, -0.01302821, -0.37091863, -0.15536633, 0.26565465, 0.22058551, -0.5354209, 0.12926708, 0.6751537, 0.0592997, -0.9659721, 0.88728213, 0.5694868, -0.04601911, -0.57792544, -0.52388495, 0.38019192, -0.12472884, 0.7267454, -0.17130457, -0.18208116, 0.39624375, -0.5602805, -0.12655258, 0.20729598, -0.40527195, -0.6081406, 0.9022319, 0.43088207, -0.1736659, 0.4368369, 0.5005751, -0.36443377, 0.27265203, 0.11075214, -0.23422919, 0.118572906, 0.13733372, -0.27936766, 0.49898997, 0.14346175, -0.21455416, 0.07200747, -0.27449584, -0.6104969, 0.101624504, -0.08310031, 0.029858744, 0.39689863, 1.1235694, -0.750067, 0.9690232, 0.56393653, 1.0341133, -1.2056535, 0.5158068, -0.12701055, -0.101990476, 0.43632528, 0.51982635, -0.22530161, 0.6473223, -1.2544755, 0.10781658, 0.6287193, -0.32677066, -0.14752516, -0.97728896, 0.40786442, 0.13933793, 0.07752377, 0.2215324, -0.054189473, -0.003240766, -0.36215228, 0.04084637, 0.5614536, -0.3377875, 0.30624843, -0.1218457, -0.22176586, -0.24556626, 0.645012, 0.26556778, 0.5571182, -0.84599096, 0.10428174, -0.2893153, -1.0543958, 0.47270387, -0.24621771, 0.1756518, -0.07000628, -0.4230636, -0.40034652, -0.3522094, 0.12414192, -0.20427528]","[0.5, 0.0, 0.5, 0.5, 0.5, 0.5]"
315,사회참여-국제빈곤영유아를위한사회참여/유성은,"[-0.83788675, 0.17805901, 0.98174787, 0.7238459, -0.8425933, 0.8423126, -0.3423356, 0.1231072, -0.21771738, -0.65224457, 0.8603903, -0.26823926, -0.22675899, 0.8372628, -0.16521361, 0.023967704, -0.3874766, 0.22865427, -0.23045394, 0.77803904, 1.3261013, 0.16212226, -0.6346074, -0.71742266, 0.36879003, 0.18400149, -0.1300452, 0.7302164, -0.042258278, 0.44277015, 0.6473757, -0.53025436, 0.26902774, 1.261362, -0.45694166, 0.5775106, -0.2100554, -0.09708134, 0.4351564, 0.5038869, 0.48562437, 0.35033858, -0.20586354, -1.1558261, -0.15835693, -0.68724567, -0.20610638, -0.5671796, -0.5567702, -0.18524241, -1.0608269, 0.69823724, -0.6083366, 1.1224337, 0.11641784, 0.43763745, -0.46900505, 0.31991714, 0.930361, -0.3921285, 1.1994627, -0.7952332, -0.3307119, 0.67601645, -0.3432378, 0.003275931, 0.068257004, -1.3271779, -0.034887284, -0.21446228, -0.38794428, 0.60881597, -0.21115975, -0.087368265, -0.5635941, 0.14608023, 0.31795886, -0.62485325, -0.4848061, 0.4712402, -0.20494142, 0.52671045, -0.8614077, 0.116513014, 0.5007751, 1.066667, 1.1100646, -0.2605088, -0.0109089585, 0.47034255, -0.120657355, 0.33603597, 0.0558483, -0.63536996, -1.2971752, -0.09351019, 0.44138193, 0.18642424, -0.68853706, -0.7372133]","[1.0, 0.5, 0.5, 1.0, 0.0, 0.5]"
316,서양고대철학사/조대호,"[-0.48707077, 0.28042844, -0.06424802, 0.62466127, -0.5089719, -0.14128467, 0.6587037, 0.29193544, -0.8019352, -0.35984227, -0.53919655, -0.28736457, -0.082019724, 0.53622717, 0.6323145, -0.03640287, -0.7005098, -0.0066765645, 0.30245262, 0.1969363, 0.56068784, 0.039133683, -0.49295342, 0.45557588, -0.0380029, 0.5045192, -0.7304065, 0.33342484, -0.0014651692, -0.21065944, 0.3946524, -0.1868501, 0.33369908, 0.53885376, 0.111685224, 0.346941, 0.098189354, 0.20551911, 0.5930602, -0.3745695, -0.5336125, 0.19508871, -0.73512405, -0.5230615, 0.32827315, -0.36564106, -0.4823025, -0.37751463, 0.22248739, 0.9062156, 0.3285108, 0.4643927, -0.87035626, 0.044949964, 0.1581285, 0.30013338, -0.5751819, 0.31999773, -0.0854009, 0.14348304, 0.46208432, -0.035732094, -0.3038812, 0.46773943, -0.6368869, 0.04422223, 0.56192183, -0.6900663, -0.29948345, -0.4114351, -0.7842535, 0.69226533, -0.22635238, 0.8337009, -0.8770335, -0.47931135, -0.3495328, 0.110762, -0.0042952173, 0.060254846, 0.26730976, -0.7817714, 0.26641887, 0.12725593, 0.57904685, -0.18045415, 0.9470666, -0.3512934, 0.18837237, -0.2762044, -0.67217404, 0.30912238, 0.29592878, 0.3964687, -0.45938316, 0.14273417, -0.5655956, -0.026504798, -0.49445868, -0.19237004]","[0.5, 0.5, 1.0, 1.0, 0.5, 0.5]"
317,현대사회와사회학/왕혜숙,"[-0.5889505, 0.10188902, -0.34170344, -0.13598035, 0.31309214, -0.5192107, 0.31280047, -0.1412879, -0.13187312, -0.63247895, -0.06361866, -0.2056174, -0.01085795, 0.41252175, 0.2609304, -0.86371195, -0.7043245, -0.12512498, 0.396051, 0.019135077, 0.6152697, -0.24636458, -0.20109329, -0.22309284, -0.18372075, -0.48878253, 0.21699436, -0.32667568, 0.24324739, 0.49920562, 0.19676688, 0.7253125, -0.1598765, 0.8425961, -0.71946377, -0.07877145, 0.7217583, -0.3749624, 0.8692036, -0.46153748, 0.13609384, 0.61187834, -0.505258, -0.79588896, -1.0764865, 0.09817452, -0.48588723, 0.3172279, 0.553949, 0.3174564, 0.77411586, 0.60286427, -0.68354356, 0.6116718, 0.31726825, -0.046071086, -0.34490356, 0.10280901, -0.4945517, -0.14331444, 0.66853243, 0.6488431, -0.8760334, 0.2790411, -0.7821048, -0.4720843, -0.34566334, -1.049744, -0.42900014, -0.7553741, -0.78142095, 0.506885, 0.2609392, 0.50862515, -0.19610336, -0.36778972, -0.74957454, -0.111775585, 0.4971783, 0.15976013, -0.18055789, -0.26208547, -0.47350806, -0.29687718, 0.2604777, -0.071724325, 1.3168123, -0.6514185, 0.27338934, 0.08898035, 0.24150138, 0.491709, 0.17880459, 0.24686286, -0.47552225, 0.028287215, 0.23242831, -0.63962173, -0.34691042, -0.45417306]","[0.5, 1.0, 1.0, 1.0, 0.0, 0.5]"
318,인권정책과법/김정수,"[-0.5926763, 1.087226, 0.009687137, 0.07238368, -0.42259127, -0.0393044, -0.14080252, 0.23234591, 0.15601577, -0.41043252, 0.8114696, -0.061966088, 0.27056453, 0.18424976, 0.5727468, -0.07726103, -1.0365533, -0.028907457, 0.13402662, 0.2853936, 1.0396212, -0.043037795, 0.13446474, -0.5347744, -0.28734156, -0.13624032, -0.30895165, -0.12984298, 0.5298748, 0.4584647, 0.53199005, 0.5145867, -0.15408234, -0.2450216, 0.3021017, 0.121193394, 0.5596557, 0.40049437, 0.21832407, -0.43346974, 0.39261538, -0.18320937, 0.18997997, -0.5620144, -0.5820954, 0.40873212, -0.5339037, 0.11313429, 0.09044058, -0.25163507, 0.3669208, -0.014712106, 0.11204045, -0.45237708, 0.49772102, 0.3309972, -0.18048267, 0.27130666, -0.45784217, -0.79614854, 0.2864645, 0.30994296, -0.7984952, 0.8934039, -0.99253345, 0.72144496, 0.1317235, -0.35031775, 0.18144783, -0.043838464, -0.35025063, 0.34042382, -0.23260349, 0.99184465, -0.2710021, -0.5409777, -0.12831663, -0.09775512, 0.22625065, -0.30111384, 0.23578794, -0.32173407, -0.3022922, -0.845104, 0.33541638, 0.4109332, 0.36092362, -0.7479892, -0.19943611, -0.47043073, -0.63683814, 0.6937856, -0.391918, 0.7628354, -0.77180785, -0.65524805, -0.65641534, 0.110912025, -0.16299024, -0.31624904]","[1.0, 0.0, 0.5, 0.5, 0.0, 0.5]"
319,현대무용/박휴경,"[-0.72439355, 0.68967026, 0.7564869, 0.020479688, -0.4286883, -0.09465171, 0.13769647, -0.111149676, -1.0468534, -0.44963995, -0.0046859016, 0.7403004, -0.3775413, -0.31144208, -0.65967345, -0.2631855, -0.34956554, 0.09935106, 0.26355422, 0.34233466, 0.30658564, -0.75513947, -0.8768463, -0.33396292, -0.20587765, -0.37871364, -0.7613348, 0.07272979, 0.69584686, 0.66928864, 0.5480312, 0.36492577, 0.17953467, 0.3699705, -0.656823, -0.42446196, 0.01229139, 0.58101034, -0.82547694, -0.47806543, 0.3879655, 0.45847985, -0.9590286, -0.47444737, 0.45477074, -0.111772336, -0.27786338, -0.24528384, -0.050780434, 0.033977196, -0.4667796, -0.4895279, 0.4032166, 0.44505057, 0.32239315, -0.09834243, -0.22065425, 0.96924466, -0.75664586, -0.9407474, 0.0054177535, -0.27052987, -0.7023625, 0.68830615, -1.0982137, 0.35267526, -0.6473019, -0.43856862, 0.58395, 0.36054265, -0.707142, 0.16334146, -0.3388825, 0.5612611, -0.21644823, -0.23499037, -0.24770321, 0.31646326, -0.42380545, 0.49656567, 0.4785535, -0.35940397, -0.5367036, 0.06440197, 0.62889117, 0.0034825809, 1.471909, -0.5236529, 0.5120175, -0.66505975, -0.52567595, 0.245116, -0.58967906, -0.016664099, -0.091719024, -0.39392215, -0.18504255, -0.1539436, -0.23033176, -0.937199]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.5]"
320,북한외교정책/김용호,"[0.23389854, 0.79379857, -0.6528437, 0.3778207, 0.22684012, 0.28133902, 0.21152198, -0.10176867, -1.0978649, -0.7701969, -0.02571196, -0.07001253, -1.0093789, 0.05701222, 0.3057997, -0.3383883, -0.2685899, -0.34555316, -0.037262954, -0.11638197, 0.57973194, 0.300541, -0.20743188, -0.061062966, 0.05130071, 0.27996203, 0.051854327, 0.14715664, -0.18719143, 0.49273944, 0.36710033, 0.39653724, -0.53255564, 0.92573994, -0.51297706, 0.42992097, -0.018990751, 0.35324758, -0.0078859115, -0.036067702, -0.5408303, 0.4496124, -0.15681246, -0.38619733, -0.0739142, 0.34674692, -0.494525, 0.096370004, -0.43112922, 0.49328035, -0.27490166, 0.6698719, -0.29147333, 0.82089114, -0.14321432, 0.46180823, -0.53675056, -0.13440931, 0.23307246, -0.37877697, 0.7307169, 0.3276088, -0.3776611, 0.48502994, -0.7187529, 0.52582926, -0.076498255, -0.119142085, 0.29812264, -0.41413423, -0.5298745, 0.47102988, 0.41326535, 0.45171818, 0.016212773, -0.45156318, -0.97406447, -0.076548904, 0.6209082, -0.56006986, -0.11235386, 0.10761547, -0.5026844, 0.1268931, 0.49560842, -0.077675104, 0.17601949, -0.3979273, 0.488911, -0.4329988, -0.8132162, 0.53676665, -0.24900809, 0.17423049, -0.60444474, -0.60264736, -0.54501396, -0.40568882, -0.69857436, 0.00095850055]","[0.5, 0.5, 1.0, 1.0, 0.0, 0.5]"
321,철학과윤리/고정식,"[-0.35010588, 0.66325957, 0.24286985, 0.78350854, -0.5250317, -0.04891143, 0.90619963, -0.011977549, -0.759938, -0.23789552, 0.34946895, 0.13190867, -0.75303125, -0.072331116, -0.50695837, -0.49306393, -0.2987418, -0.24289025, -0.1887958, -0.010541276, 0.03489892, 0.0154404, -0.28372037, -0.25087318, -0.23060045, -0.25181597, -0.3380652, 0.25064817, -0.039257888, 0.027239937, 0.8741149, 0.34087685, 0.2518571, 0.71327394, 0.017392779, 0.44749916, -0.18575418, -0.110037655, 0.4565314, -0.1136485, -0.29293185, 0.8779948, -0.24171779, -0.37136075, 0.5285629, 0.21063459, -0.87632006, 0.053018868, 0.45138428, 0.06283085, 0.3135694, -6.675865e-05, -0.60091156, 0.63445675, 0.40510616, 0.097917035, -0.19475226, 0.49043557, 0.65381104, -0.025813494, 0.41191587, 0.39950138, -0.5533473, 0.6351716, -0.70822537, 0.35106722, 0.055452883, -0.24807979, -0.039950576, 0.4530121, 0.36413944, -0.08557076, -0.2370029, 0.6788244, -0.38827476, -0.54173523, -0.8383674, -0.38893467, 0.30382797, -0.12105474, -0.023827853, -0.36913252, -0.81693125, 0.048841946, 0.13341539, 0.83510286, 0.78692186, -0.8636823, 0.35464984, -0.6574159, -0.63374406, 0.65781903, -0.24891664, 0.57864004, -0.40006125, -0.070550874, -0.87635064, 0.114782676, -0.2994262, -0.3294321]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5]"
322,연세정신과인권/김왕배,"[-1.474558, -1.0504603, 0.8182042, 1.7161127, 0.37321475, 0.11846879, -0.45212916, 0.43403715, -0.4416255, -0.2746361, -0.24603969, 0.3188365, -1.0514091, 0.07630211, 1.4654586, 0.12325915, -0.47250888, 0.28477892, -0.9380464, -0.79498434, 0.7656283, -0.24261098, -0.67131424, -0.5565848, -0.29530472, -0.0491051, 0.3385477, -1.4186943, -0.5592514, 1.6297902, 1.5323663, -0.021205528, 0.45507884, 0.2734198, 0.07081875, 0.84169924, -0.55885863, 1.065679, -1.2057859, -0.2745732, -0.48630723, 0.36675668, 0.58938813, -0.82841223, 0.16388291, -0.086031966, 0.32773748, -0.7701683, 0.06780868, 0.35928214, -1.1477245, -1.2169039, 0.044251516, 1.4598889, 0.9398052, 0.6353803, 0.070818745, 1.523077, 1.1944315, -1.3572696, 2.5964077, -0.0792027, -0.061998792, 0.37018737, -0.37273625, 0.5220905, -0.80370426, 0.1899915, -0.11480939, 0.0977094, -0.36286902, 1.4206593, -0.75718755, -0.18284294, 0.35269415, -0.0150383385, -0.45980042, 1.1147306, 1.0398383, -1.0730463, -0.47523984, 1.3014235, 0.5106976, -0.18316533, -0.14319292, 0.37393534, 0.7368266, 0.38075334, -0.5623276, -0.5455508, -0.49110165, 0.6091315, -0.20274206, 0.8841721, -0.4695287, -0.2514155, -0.083834425, 0.34185618, -0.45012292, -0.5010185]","[1.0, 1.0, 0.5, 0.5, 1.0, 0.5]"
323,금융공학의이해(1)/김주철,"[-0.24687302, 0.20539674, -0.4439517, 0.51985574, -0.14480896, 0.1273205, 0.022355104, 0.81397843, -0.29586464, -0.13530375, -0.22594039, 0.395773, 0.09059523, 0.4402401, -0.346119, -0.68152016, -1.1690779, -0.6767001, -0.30446932, -0.7301411, 0.15144339, -0.082970805, -0.14825016, -0.27793232, -0.32133883, 0.19524229, -0.12334173, -0.16300173, -0.27654305, 0.0022494846, 0.7207147, 0.8133192, 0.9345628, -0.0844735, -0.27377722, -0.073634885, 0.14979713, 0.35812008, 0.34280485, -0.4906284, 0.21884155, 0.5397527, 0.081437536, -0.2257458, 0.046412453, -0.55276847, -0.106700085, -0.52415496, -0.4560201, 0.45185137, -0.29735863, -0.16701993, -0.91349214, -0.6853822, 0.6605257, 0.800322, 0.44798985, 0.40693948, 0.34744325, -1.1208005, 0.7628247, 0.3659135, -1.1683624, 0.6888388, -0.5139749, -0.62463236, -0.16376829, -1.3623263, 0.17770514, 0.62061787, -1.0518144, 0.6219577, 0.30134323, 0.3865128, -0.63283014, -0.6021102, -0.41940135, -0.61902124, 0.24521782, 0.45954442, 0.01753134, -0.06872656, 0.16627435, 0.13696639, 0.41993278, 0.6839566, 0.32533637, -0.31356794, -0.27657345, -0.2821817, 0.3008612, 1.3231583, -0.33725825, -0.15004602, -0.79546845, -0.5522102, 0.29336905, -0.51599926, -0.7300479, 0.11720737]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
324,수학과금융사회/김정훈,"[-0.21098773, 0.46146473, -0.3007038, 0.5884581, -0.040932864, 0.15413427, 0.62109226, 0.5335192, -0.77284443, -0.3063387, -0.1321839, 0.0022669558, -0.18337445, -0.04702226, -0.45659932, -0.034796733, -0.9774336, -1.2832183, 0.1721344, -0.95187736, 0.51271784, 0.08630032, 0.08623331, -0.2803917, -0.39092445, 0.95505404, -0.30621058, 0.23430423, 0.2609701, 0.22535197, 0.63268375, 0.52514404, 0.06847553, 0.26326314, 0.22470722, -0.41496947, 0.5682847, 0.6386888, 0.3099027, -0.7935309, -0.103278905, 1.1350759, 0.49243855, 0.26662034, -0.0062833084, 0.41525665, -0.45159057, 0.6295665, -0.03943458, -0.47651756, -0.3790996, 0.10580825, -0.6546062, 0.05641476, 0.25633162, 0.61913365, -0.022399325, 0.5645309, 0.36532372, -1.0513523, 0.6571253, 0.4600047, -1.3999457, 0.93388045, -0.21540749, 1.4558794, 0.014881461, 0.038843658, 0.5284977, -0.09329904, -0.133885, -0.78865206, 0.26198953, 0.42234457, 0.11172933, -0.29069096, -0.5153871, 0.015513206, -0.15270014, 0.047409922, 0.07721439, -0.6763186, -0.5342338, -0.24184929, 0.46418107, 0.61293286, 0.80269456, -0.67515576, 0.46436417, -1.399052, -0.03763089, 0.84266204, -0.10910621, 0.49848053, -0.24885966, 0.4497128, -0.77718043, -0.26826626, -0.09435929, -0.0664446]","[0.5, 1.0, 1.0, 1.0, 1.0, 0.5]"
325,미분적분학/이명숙,"[-0.6505077, 0.630862, -0.68010557, 0.870692, -0.25965035, 0.2983798, 0.7152981, 0.87104785, -0.046097044, -0.47560063, 0.060935825, 0.06844111, -0.18286708, 0.7890414, -0.3649068, 0.020978263, -0.21075608, 0.207768, -0.06475891, -0.18112335, 0.74712265, -0.2202166, -0.10759514, -0.410176, -0.3881554, 0.30169454, -0.18936382, 0.36398765, 0.5948706, 0.10674306, 0.48522058, 0.9493898, 0.5980462, 0.4810286, 0.17228967, 0.50012845, 0.054565627, 0.4167007, 0.19903336, -0.6822124, 0.47426993, -0.023104941, 0.6621776, -0.40659833, -0.51964355, -0.19523983, 0.21432471, 1.1599284, -0.032682266, -0.35837132, -0.32971436, -0.0106121125, -0.74564224, -0.30045626, 0.61653423, 0.8365953, -0.427647, 0.57576424, -0.40958285, 0.13518076, 0.98575497, 0.14823651, -0.67957735, 0.2541122, -0.18655168, 1.0250213, 0.20828278, -0.4539803, 0.0060802232, 0.3509154, -0.44612888, -0.6487345, -0.5042295, 0.4765038, -0.08131977, -0.32262656, -0.76877564, 0.5607386, 0.8330255, -0.81450176, -0.068848245, -0.82575357, 0.06598803, 0.13067348, 0.098217726, 0.7101804, 0.4274484, -0.2683431, 0.3161113, -0.76545644, -0.30379146, 0.15490268, -0.1438051, 0.6941422, -0.5009773, -0.016266532, -1.0532031, -0.35057846, -0.42126667, -0.12318772]","[1.0, 0.5, 1.0, 1.0, 0.0, 0.5]"
326,미분적분학과벡터해석(1)/김동호,"[-0.37160784, 0.0149916345, 0.5851743, 0.7892287, 0.48611727, 0.11111248, 1.5127912, 0.55059963, -0.57279944, -0.46496773, -0.14104638, 0.38582373, -0.491177, 0.8366942, -0.40615168, -0.40041062, -0.45212716, 0.25460953, 0.38317645, -0.3958885, 0.91341263, 0.91913974, 0.37497926, -0.109305024, -0.22422488, -0.49620655, 0.36371076, 0.65604365, 0.67622983, 0.4321382, 0.8215081, 0.66649383, 0.2007285, -0.4196024, 0.56722885, 0.28829932, -0.10975414, 0.19535583, 0.70379215, -0.17095317, -0.28687912, 0.6402422, -0.028408801, 0.038979854, -0.49973193, -0.22500485, -0.5251727, -0.12024321, 0.12029179, 0.11541721, 0.116207846, 0.70892, 0.09956517, 0.25318292, 0.31074095, 0.2496837, 0.54906577, 0.2276749, -0.60819274, 0.01200248, 0.94899684, 0.20295009, -0.83520573, 0.42421556, -1.2363873, -0.10793303, 0.19200611, -0.047636766, 0.2092618, 0.46578497, 0.042973686, 0.042882968, -0.23584154, 0.32837352, -0.5553899, 0.23804268, -1.1427944, 0.19227728, 0.5856607, 0.025985055, -0.6442959, -0.19164044, 0.2571765, 0.6636737, 0.45583248, 0.32011393, 1.2582208, 0.15656976, 0.05051898, -1.010403, 0.3189159, 0.019590894, -0.5444418, 0.5731829, -0.070163555, -0.7338854, -0.9079431, -0.19542144, 0.22559372, -1.5346075]","[0.5, 0.5, 1.0, 0.5, 0.0, 1.0]"
327,컴퓨터비전/김선주,"[-0.62587726, 0.9534386, 0.084147826, 0.39176375, -0.1489848, 0.053194247, 0.19960387, 0.8952256, -0.43284875, -0.35786822, -0.046658102, 0.29065448, 0.32312512, 0.5684602, 0.16888927, -0.5242666, -0.92580956, -0.40433365, -0.13595, -0.30774704, 0.5751713, 0.20673439, -0.30263248, 0.07207706, -0.46871245, 0.23488614, 0.08762216, 0.10691423, -0.049297296, 0.6828918, 0.13637842, 0.56782144, 0.066269435, 0.8378614, -0.4788055, 0.23331545, 0.6613718, 0.19047613, -0.074387826, -0.33620197, -0.08672515, 0.08428356, -0.20021969, -0.21970318, 0.08230342, -0.075029165, -0.012367396, 0.31130543, -0.36514112, 0.75769866, 0.009840087, 0.46927744, -0.44791192, 0.45364034, 0.26821417, 0.9402199, -0.11275165, 0.5919939, -0.16384952, -0.25409248, 0.51872945, 0.47367927, -0.54253733, 0.4181279, -0.92614436, -0.10891259, 0.19126862, -0.9085796, -0.06936682, 0.039019253, -0.11195133, 0.4139936, 0.25932068, 1.1922928, 0.15469576, -0.17981498, -0.47144863, -0.1663276, 0.11811495, 0.1212983, 0.16828538, -0.2713069, 0.63117594, -0.22228326, -0.15008223, 0.3734236, -0.07803542, -0.42624855, -0.17074804, -0.30420572, -0.42847142, 0.006896832, -0.17751557, 0.3776255, -0.45534155, -0.14171013, -0.15488851, -0.107078716, -0.03477203, -0.6613276]","[0.5, 0.5, 1.0, 1.0, 0.5, 0.5]"
